emp_ID,dept_ID,job_level,gender,ethnicity,education,disability,age_group,years_at_org,salary,fte
9205,601,1,M,White,No degree,None,45-54,7.72,34,1
9206,601,1,M,White,No degree,None,35-44,4.72,38,1
9207,601,1,M,White,Undergrad,None,25-34,2.94,41,1
9208,601,1,M,White,No degree,None,35-44,6.57,47,1
9209,601,1,M,White,No degree,None,35-44,6.36,26,1
9210,601,1,M,White,No degree,None,45-54,8.09,39,1
9211,601,1,M,White,No degree,Mental health conditions,25-34,4.88,40,1
9212,602,1,F,White,Undergrad,None,25-34,5.69,19,1
9213,602,1,M,White,No degree,None,25-34,1.49,24,1
9214,602,1,M,White,No degree,None,35-44,3.26,19,0.7
9215,602,1,M,Asian / Asian British,No degree,None,45-54,24.73,22,1
9216,602,1,M,White,Undergrad,None,45-54,1.57,24,1
9217,602,1,F,Asian / Asian British,No degree,None,45-54,2.38,11,0.5
9218,602,1,M,Asian / Asian British,No degree,None,45-54,11.34,20,1
9219,602,1,M,White,No degree,None,35-44,2.11,22,1
9220,602,1,F,White,No degree,None,35-44,3.3,32,1
9221,602,1,F,White,No degree,None,25-34,2.6,21,1
9222,602,1,M,White,No degree,None,25-34,5.42,23,1
9223,602,1,F,White,No degree,None,25-34,5.38,28,1
9224,602,1,M,White,No degree,None,45-54,10.1,19,1
9225,602,1,M,White,No degree,None,35-44,3.11,27,1
9226,603,1,M,White,Undergrad,None,25-34,3.97,33,1
9227,603,1,M,White,Undergrad,None,35-44,1.72,28,1
9228,603,1,F,White,No degree,None,35-44,4.11,28,1
9229,603,1,F,White,No degree,None,25-34,4.92,30,1
9230,603,1,M,White,No degree,Mental health conditions,35-44,4.26,28,1
9231,603,1,F,White,Undergrad,None,35-44,1.49,24,1
9232,603,1,M,White,Undergrad,None,25-34,2.98,24,1
9233,603,1,F,White,No degree,None,35-44,4.55,35,1
9234,603,1,M,White,No degree,None,45-54,10.14,39,1
9235,603,1,M,Mixed / Multiple ethnic groups,No degree,None,25-34,2.72,27,1
9236,603,1,M,White,No degree,None,45-54,4.56,21,1
9237,603,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,4.53,34,1
9238,603,1,M,White,Undergrad,None,55-64,7.65,44,1
9239,604,1,F,White,No degree,Acquired brain injury,35-44,3.29,26,1
9240,604,1,F,Asian / Asian British,Undergrad,None,35-44,2.81,32,1
9241,604,1,F,White,Undergrad,None,25-34,1.97,25,1
9242,604,1,M,White,Undergrad,Physical disability,45-54,3.22,23,1
9243,604,1,F,White,No degree,None,55-64,4.81,32,1
9244,604,1,F,White,Undergrad,None,35-44,2.81,28,1
9245,604,1,M,White,No degree,None,35-44,5.36,34,1
9246,604,1,F,Mixed / Multiple ethnic groups,No degree,None,35-44,4.87,33,1
9247,604,1,M,White,No degree,None,35-44,7.81,29,1
9248,604,1,F,White,No degree,None,35-44,9.83,33,1
9249,604,1,M,White,No degree,Autism spectrum disorder,25-34,5.47,35,1
9250,604,1,M,White,No degree,None,35-44,3.81,32,1
9251,604,1,M,White,No degree,None,35-44,16.91,40,1
9252,604,1,M,Asian / Asian British,Undergrad,None,45-54,9.7,32,1
9253,604,1,F,White,No degree,None,35-44,5.02,32,1
9254,604,1,PN,White,No degree,None,35-44,12.31,36,1
9255,604,1,F,White,Undergrad,None,25-34,0.98,37,1
9256,604,1,M,White,Undergrad,Autism spectrum disorder,35-44,1.86,24,1
9257,604,1,F,White,No degree,None,25-34,5.27,26,0.7
9258,605,1,F,Asian / Asian British,No degree,None,25-34,5.54,32,1
9259,605,1,M,Asian / Asian British,No degree,None,45-54,4.12,27,1
9260,605,1,M,White,No degree,None,25-34,5.28,29,1
9261,605,1,F,White,No degree,Deaf or hard of hearing,45-54,5.92,5,0.2
9262,605,1,M,White,Undergrad,None,35-44,4.87,21,1
9263,605,1,F,White,No degree,None,25-34,5.43,22,1
9264,605,1,M,White,No degree,None,45-54,7.25,31,1
9265,605,1,F,White,No degree,None,35-44,4.86,26,1
9266,605,1,F,White,Undergrad,None,45-54,6.26,26,1
9267,605,1,M,White,No degree,None,45-54,8.49,24,1
9268,605,1,F,White,Undergrad,None,35-44,8.9,26,1
9269,605,1,F,White,No degree,None,25-34,2.42,27,1
9270,605,1,F,White,No degree,None,35-44,0.93,33,1
9271,605,1,F,Black / African / Caribbean / Black British,No degree,None,45-54,7.24,24,1
9272,605,1,F,White,No degree,None,25-34,1.57,25,1
9273,605,1,M,White,Undergrad,None,35-44,1.22,21,1
9274,605,1,F,White,No degree,None,35-44,6.01,26,1
9275,605,1,M,White,No degree,None,25-34,1.86,21,1
9276,605,1,F,White,No degree,None,45-54,4.91,23,1
9277,605,1,F,White,No degree,None,35-44,5.4,25,1
9278,606,1,M,White,No degree,None,45-54,4.92,28,1
9279,606,1,M,White,No degree,None,25-34,2.85,21,1
9280,606,1,F,White,No degree,None,35-44,2.84,21,1
9281,606,1,F,White,No degree,None,25-34,4.29,31,1
9282,606,1,M,Asian / Asian British,Undergrad,None,35-44,2.43,22,1
9283,606,1,M,White,No degree,None,45-54,20.52,21,1
9284,606,1,F,White,No degree,None,35-44,5.62,30,1
9285,606,1,M,Black / African / Caribbean / Black British,No degree,None,55-64,7.84,31,1
9286,606,1,F,White,No degree,None,25-34,5.56,28,1
9287,606,1,F,White,No degree,None,25-34,3.08,10,0.4
9288,606,1,F,Asian / Asian British,No degree,None,35-44,3.38,20,1
9289,606,1,M,White,No degree,None,45-54,5.94,26,1
9290,606,1,F,White,No degree,None,35-44,6.14,26,1
9291,606,1,F,Asian / Asian British,No degree,None,35-44,7.09,29,1
9292,606,1,M,White,Undergrad,None,35-44,4.52,22,1
9293,606,1,F,White,Undergrad,Acquired brain injury,35-44,5.39,24,1
9294,606,1,F,Asian / Asian British,Undergrad,None,35-44,6.71,24,1
9295,606,1,M,White,Undergrad,None,35-44,1.62,20,1
9296,607,1,M,White,No degree,None,35-44,2.61,11,0.4
9297,607,1,F,White,Undergrad,None,45-54,6.17,22,1
9298,607,1,F,White,No degree,None,35-44,9.38,18,1
9299,607,1,M,White,No degree,None,45-54,8.11,23,1
9300,607,1,F,White,No degree,None,25-34,5.23,22,1
9301,607,1,M,White,Undergrad,None,35-44,2.97,23,1
9302,607,1,M,White,No degree,None,45-54,3.87,24,1
9303,607,1,F,White,No degree,None,45-54,4.83,23,1
9304,607,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,5.34,22,1
9305,607,1,M,White,No degree,None,25-34,5.38,26,1
9306,607,1,M,Asian / Asian British,Undergrad,None,25-34,4.46,22,1
9307,608,1,F,Other ethnic group,No degree,None,25-34,5.02,37,1
9308,608,1,F,White,No degree,None,45-54,17.81,26,1
9309,608,1,F,White,No degree,None,35-44,3.44,25,1
9310,608,1,M,White,No degree,None,45-54,8.3,20,1
9311,608,1,M,White,Undergrad,None,55-64,8.21,29,1
9312,608,1,F,White,No degree,None,25-34,5.48,25,1
9313,608,1,F,White,No degree,None,35-44,2.27,22,1
9314,608,1,F,White,Undergrad,None,25-34,3.63,22,1
9315,608,1,F,Asian / Asian British,No degree,None,25-34,0.53,26,1
9316,608,1,M,White,Undergrad,None,45-54,8.58,24,1
9317,608,1,F,White,No degree,None,35-44,12.75,20,1
9318,608,1,M,White,Undergrad,None,35-44,1.29,20,1
9319,608,1,M,White,No degree,None,35-44,9.08,29,1
9320,608,1,F,White,No degree,None,25-34,5.44,21,1
9321,608,1,F,White,No degree,None,25-34,2.64,28,1
9322,608,1,F,White,No degree,None,25-34,4.87,25,1
9323,608,1,F,White,No degree,None,35-44,4.81,21,1
9324,609,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,5.42,33,1
9325,609,1,F,White,No degree,None,55-64,1.28,26,1
9326,609,1,M,White,No degree,None,45-54,1.02,32,1
9327,609,1,F,White,No degree,None,35-44,2.85,37,1
9328,609,1,F,White,No degree,None,45-54,5.54,32,1
9329,609,1,F,White,No degree,None,25-34,4.75,29,1
9330,609,1,M,White,No degree,None,35-44,1.51,35,1
9331,609,1,F,White,No degree,None,35-44,0.92,33,1
9332,609,1,M,White,No degree,None,35-44,2.26,29,1
9333,609,1,M,White,Undergrad,None,35-44,2.75,29,1
9334,609,1,M,White,No degree,None,35-44,2.2,32,1
9335,609,1,M,Asian / Asian British,Undergrad,None,45-54,12.99,22,1
9336,609,1,M,White,Undergrad,None,35-44,3.45,25,1
9337,609,1,M,White,No degree,Intellectual disability,45-54,5.68,39,1
9338,609,1,F,White,Undergrad,None,25-34,3.43,36,1
9339,609,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,2.81,27,1
9340,609,1,F,White,Undergrad,None,25-34,5.25,27,1
9341,610,1,F,White,No degree,None,25-34,0.79,29,1
9342,610,1,F,White,Undergrad,None,35-44,10.54,30,1
9343,610,1,F,White,No degree,None,35-44,3.12,22,1
9344,610,1,M,White,Undergrad,None,35-44,9.34,27,1
9345,610,1,M,White,No degree,None,35-44,3.08,29,1
9346,610,1,M,White,No degree,None,45-54,10.03,28,1
9347,610,1,M,White,No degree,None,35-44,2.6,23,1
9348,610,1,SI,White,No degree,None,25-34,5.56,31,1
9349,610,1,M,White,No degree,None,35-44,4.53,23,1
9350,610,1,F,White,Undergrad,None,35-44,6.46,29,1
9351,610,1,M,White,No degree,None,35-44,3.01,28,1
9352,610,1,M,White,Undergrad,None,25-34,3.56,30,1
9353,611,1,M,Asian / Asian British,No degree,None,55-64,5.92,37,1
9354,611,1,M,White,Undergrad,None,35-44,3.96,37,1
9355,611,1,M,White,No degree,Physical disability,25-34,3.33,27,1
9356,611,1,M,White,Undergrad,None,45-54,3.47,32,1
9357,611,1,M,White,No degree,None,35-44,3.14,28,1
9358,611,1,F,White,No degree,None,45-54,4.58,34,1
9359,611,1,M,White,No degree,Deaf or hard of hearing,65+,8.37,30,1
9360,611,1,M,White,Undergrad,None,25-34,2.47,38,1
9361,611,1,M,White,No degree,None,35-44,5.12,31,1
9362,611,1,M,Asian / Asian British,No degree,Deaf or hard of hearing,45-54,8.03,28,1
9363,611,1,M,Asian / Asian British,No degree,None,35-44,1.5,32,1
9364,611,1,M,White,No degree,None,45-54,6.93,33,1
9365,611,1,F,White,No degree,None,35-44,1.81,26,1
9366,611,1,M,White,Undergrad,None,35-44,3,26,1
9367,611,1,F,White,No degree,None,45-54,6.81,30,1
9368,611,1,F,White,No degree,Deaf or hard of hearing,45-54,2.77,31,1
9369,611,1,M,White,No degree,None,45-54,4.72,27,1
9370,611,1,F,White,No degree,None,45-54,11.51,30,1
9371,611,1,M,White,No degree,None,45-54,13.19,35,1
9372,612,1,M,White,Undergrad,None,35-44,3.55,25,1
9373,612,1,M,White,No degree,None,45-54,10.68,16,1
9374,612,1,F,White,No degree,None,25-34,5.8,23,1
9375,612,1,F,White,No degree,None,35-44,2.47,26,1
9376,612,1,F,Asian / Asian British,No degree,None,45-54,12.48,16,1
9377,612,1,F,White,No degree,None,35-44,3.67,22,1
9378,612,1,M,White,No degree,None,25-34,5.7,23,1
9379,612,1,F,White,No degree,None,25-34,4.96,4,0.2
9380,612,1,F,White,Undergrad,None,35-44,4.86,24,1
9381,612,1,F,White,No degree,None,35-44,3.08,29,1
9382,612,1,M,White,No degree,None,35-44,6.24,7,0.3
9383,612,1,M,White,No degree,None,45-54,5.04,20,1
9384,612,1,M,White,No degree,None,45-54,6.9,22,1
9385,613,1,M,Asian / Asian British,Undergrad,None,35-44,8.1,34,1
9386,613,1,M,White,No degree,None,45-54,10.94,34,1
9387,613,1,F,White,No degree,None,25-34,5.05,35,1
9388,613,1,F,White,No degree,None,25-34,5.01,34,1
9389,613,1,M,Asian / Asian British,Undergrad,None,35-44,7.45,36,1
9390,613,1,F,White,No degree,None,35-44,3.84,42,1
9391,613,1,M,White,Undergrad,None,45-54,5.39,33,1
9392,613,1,M,White,No degree,None,35-44,6.25,38,1
9393,613,1,F,White,No degree,None,25-34,3.74,27,1
9394,613,1,M,White,Undergrad,None,55-64,11.05,30,1
9395,613,1,F,White,Undergrad,None,25-34,6,26,1
9396,613,1,F,White,No degree,None,35-44,1.21,33,1
9397,613,1,M,White,No degree,None,25-34,3.37,33,1
9398,613,1,M,White,Postgrad,None,25-34,5.78,31,1
9399,613,1,M,White,No degree,None,35-44,2.32,34,1
9400,613,1,F,White,No degree,None,25-34,0.64,31,1
9401,613,1,M,White,No degree,None,35-44,10.2,37,1
9402,614,1,M,White,Undergrad,None,35-44,5.09,52,1
9403,614,1,F,White,No degree,None,35-44,3.85,44,1
9404,614,1,F,White,No degree,None,25-34,2.49,43,1
9405,614,1,F,White,No degree,None,35-44,2.08,41,1
9406,614,1,M,White,No degree,None,45-54,10.36,37,1
9407,614,1,F,White,No degree,None,35-44,1.99,34,1
9408,614,1,M,Asian / Asian British,No degree,None,25-34,5.9,11,0.3
9409,614,1,F,White,No degree,None,35-44,2.35,35,1
9410,614,1,F,White,Undergrad,None,35-44,1.17,32,1
9411,614,1,PN,White,No degree,None,35-44,2.63,40,1
9412,614,1,F,White,No degree,None,25-34,1.15,47,1
9413,614,1,F,White,No degree,None,35-44,2.66,32,1
9414,614,1,F,White,No degree,None,35-44,2.05,33,1
9415,614,1,M,White,No degree,None,35-44,0.35,45,1
9416,614,1,M,White,No degree,Mental health conditions,25-34,5.06,33,1
9417,614,1,M,White,No degree,None,45-54,18.78,35,1
9418,614,1,M,White,No degree,None,45-54,12.03,39,1
9419,614,1,F,Asian / Asian British,Undergrad,None,45-54,12.35,35,1
9420,614,1,F,White,No degree,None,35-44,3.31,36,1
9421,615,1,F,Asian / Asian British,Undergrad,None,35-44,2.67,44,1
9422,615,1,F,White,No degree,Intellectual disability,45-54,11.11,39,1
9423,615,1,F,White,No degree,None,35-44,1.14,42,1
9424,615,1,PN,White,No degree,None,45-54,9.7,24,0.7
9425,615,1,F,White,Undergrad,None,35-44,3.12,34,1
9426,615,1,F,White,No degree,None,35-44,8.57,41,1
9427,615,1,F,White,Undergrad,Autism spectrum disorder,35-44,5.37,28,1
9428,615,1,M,Asian / Asian British,No degree,None,35-44,0.68,36,1
9429,615,1,F,White,Undergrad,None,45-54,14.53,34,1
9430,615,1,F,Asian / Asian British,No degree,None,25-34,2.42,39,1
9431,615,1,M,White,No degree,None,45-54,6.77,33,1
9432,615,1,F,White,No degree,Mental health conditions,25-34,4.98,31,1
9433,615,1,F,White,Undergrad,None,35-44,2.12,36,1
9434,615,1,M,White,Undergrad,None,45-54,10.55,37,1
9435,615,1,M,White,No degree,None,35-44,4.57,13,0.5
9436,615,1,F,White,No degree,None,25-34,3.92,33,1
9437,615,1,M,White,Undergrad,None,35-44,2.56,35,1
9438,615,1,M,White,Undergrad,None,55-64,4.38,30,1
9439,616,1,F,White,No degree,None,25-34,5.06,29,1
9440,616,1,F,White,Undergrad,None,35-44,5.38,31,1
9441,616,1,F,White,Undergrad,None,25-34,3.71,32,1
9442,616,1,F,White,No degree,None,35-44,4.29,26,1
9443,616,1,M,White,Undergrad,None,35-44,1.9,35,1
9444,616,1,M,White,No degree,None,35-44,2.9,34,1
9445,616,1,F,Asian / Asian British,No degree,Deaf or hard of hearing,45-54,10.4,28,1
9446,616,1,M,White,Undergrad,None,25-34,5.27,33,1
9447,616,1,F,White,No degree,None,35-44,0.62,32,1
9448,616,1,M,White,No degree,None,35-44,4.4,37,1
9449,616,1,F,White,Undergrad,None,35-44,5.91,25,1
9450,616,1,M,White,No degree,None,35-44,2.15,32,1
9451,616,1,M,White,No degree,None,35-44,9.19,26,1
9452,616,1,F,White,No degree,None,25-34,1.34,27,1
9453,616,1,F,White,No degree,None,35-44,4.75,39,1
9454,616,1,F,White,No degree,None,25-34,5.35,30,1
9455,616,1,M,White,No degree,None,45-54,2.11,29,1
9456,617,1,M,White,Undergrad,None,35-44,4.03,40,1
9457,617,1,M,White,No degree,None,45-54,9.85,40,1
9458,617,1,M,White,No degree,None,35-44,1.57,35,1
9459,617,1,M,Asian / Asian British,No degree,None,25-34,5.24,28,1
9460,617,1,F,White,No degree,None,45-54,12.78,26,1
9461,617,1,F,White,No degree,None,35-44,2.26,37,1
9462,617,1,M,White,Undergrad,None,25-34,5.95,30,0.8
9463,617,1,M,White,No degree,None,25-34,3.95,41,1
9464,617,1,M,White,No degree,None,25-34,2.27,41,1
9465,617,1,M,White,No degree,None,35-44,7.02,34,1
9466,617,1,F,White,Undergrad,None,35-44,3.22,34,1
9467,617,1,M,White,Undergrad,Deaf or hard of hearing,45-54,10.06,43,1
9468,617,1,M,White,No degree,None,35-44,2.37,39,1
9469,617,1,F,White,No degree,None,55-64,5.55,29,1
9470,618,1,M,White,No degree,None,35-44,6.54,22,1
9471,618,1,F,White,No degree,None,25-34,5.37,22,1
9472,618,1,M,White,No degree,None,35-44,3.64,28,1
9473,618,1,M,White,No degree,None,45-54,11.51,16,0.8
9474,618,1,F,White,No degree,None,35-44,1.72,19,1
9475,618,1,M,White,No degree,None,35-44,5.99,26,1
9476,618,1,M,White,No degree,None,35-44,3.6,19,1
9477,618,1,M,White,No degree,None,45-54,8.35,19,1
9478,618,1,F,White,No degree,None,45-54,11.91,28,1
9479,618,1,M,White,No degree,None,45-54,5.07,16,1
9480,618,1,M,White,No degree,None,35-44,3.86,22,1
9481,618,1,F,White,No degree,None,25-34,4.99,18,1
9482,618,1,F,White,Undergrad,None,35-44,3.52,20,1
9483,618,1,F,White,Undergrad,None,35-44,1.58,22,1
9484,618,1,F,White,No degree,None,25-34,2.24,23,1
9485,618,1,M,White,No degree,None,45-54,12.81,19,1
9486,619,1,M,White,Undergrad,None,35-44,6.22,20,1
9487,619,1,F,White,No degree,None,35-44,4.26,23,1
9488,619,1,F,White,No degree,None,55-64,6.46,27,1
9489,619,1,F,Mixed / Multiple ethnic groups,Undergrad,None,35-44,12.87,17,1
9490,619,1,M,White,No degree,None,35-44,3.59,22,1
9491,619,1,F,White,No degree,None,45-54,5.64,18,1
9492,619,1,F,White,No degree,None,35-44,7.77,19,1
9493,619,1,M,White,No degree,None,25-34,5.31,21,1
9494,619,1,F,White,Undergrad,None,25-34,3.39,17,1
9495,619,1,F,White,No degree,None,35-44,0.29,26,1
9496,619,1,M,White,No degree,None,25-34,5.05,17,1
9497,619,1,M,Asian / Asian British,No degree,None,35-44,9.88,4,0.2
9498,619,1,M,White,Undergrad,None,25-34,4.65,14,1
9499,619,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,6.44,19,1
9500,619,1,M,White,No degree,Deaf or hard of hearing,55-64,4.4,27,1
9501,620,1,M,White,No degree,None,35-44,3.47,40,1
9502,620,1,F,White,Undergrad,None,25-34,1.21,30,1
9503,620,1,M,White,No degree,None,35-44,8.58,27,1
9504,620,1,F,White,Undergrad,None,25-34,5.52,33,1
9505,620,1,PN,White,No degree,None,25-34,5.09,35,1
9506,620,1,F,White,No degree,None,25-34,2.35,8,0.2
9507,620,1,M,White,No degree,None,45-54,9.33,24,0.8
9508,620,1,F,White,No degree,None,35-44,8.72,42,1
9509,620,1,PN,White,No degree,None,25-34,1.24,43,1
9510,620,1,M,White,No degree,None,45-54,8.09,45,1
9511,620,1,F,White,No degree,None,35-44,6.71,38,1
9512,620,1,M,White,Undergrad,None,45-54,8.99,34,1
9513,620,1,F,White,No degree,None,35-44,0.92,40,1
9514,620,1,F,White,Undergrad,None,25-34,3.16,31,1
9515,620,1,M,White,No degree,None,45-54,5.1,31,1
9516,620,1,M,White,No degree,None,55-64,2.66,8,0.2
9517,620,1,M,White,Undergrad,None,55-64,11.31,9,0.3
9518,620,1,M,White,No degree,None,35-44,3.47,28,1
9519,620,1,F,White,No degree,None,35-44,3.95,34,1
9520,620,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,2.83,30,1
9521,621,1,M,White,Undergrad,None,35-44,1.84,25,1
9522,621,1,M,Black / African / Caribbean / Black British,No degree,None,25-34,4.51,25,1
9523,621,1,F,White,No degree,None,35-44,2.2,27,1
9524,621,1,M,Other ethnic group,No degree,None,35-44,4.35,28,1
9525,621,1,F,White,Undergrad,Physical disability,25-34,1.09,23,1
9526,621,1,F,Asian / Asian British,No degree,None,45-54,1.67,21,1
9527,621,1,M,White,No degree,None,45-54,5.78,26,1
9528,621,1,F,White,Undergrad,None,25-34,2.85,28,1
9529,621,1,F,White,Undergrad,None,35-44,6.93,25,1
9530,621,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,3.34,18,1
9531,621,1,F,White,No degree,None,55-64,6.13,23,1
9532,621,1,M,Asian / Asian British,No degree,None,25-34,3.1,11,0.5
9533,621,1,F,Asian / Asian British,No degree,None,35-44,7.91,22,1
9534,621,1,M,White,No degree,None,35-44,3.62,28,1
9535,621,1,F,White,No degree,None,45-54,11.99,30,1
9536,621,1,M,White,No degree,None,45-54,13.63,28,1
9537,621,1,F,White,No degree,None,25-34,1.28,29,1
9538,621,1,M,White,No degree,None,45-54,3.93,31,1
9539,621,1,M,White,Undergrad,None,35-44,5.28,30,1
9540,622,1,F,White,No degree,None,35-44,4,26,1
9541,622,1,F,White,No degree,None,35-44,4.22,29,1
9542,622,1,M,Mixed / Multiple ethnic groups,No degree,None,55-64,10.44,4,0.2
9543,622,1,M,White,No degree,None,35-44,2.12,35,1
9544,622,1,F,Asian / Asian British,No degree,None,25-34,3.52,20,0.7
9545,622,1,M,White,No degree,None,45-54,6.67,33,1
9546,622,1,F,Asian / Asian British,No degree,None,35-44,6.3,26,1
9547,622,1,F,White,No degree,None,45-54,8.45,22,1
9548,622,1,F,Asian / Asian British,No degree,None,35-44,4.98,26,1
9549,622,1,F,White,No degree,None,35-44,6.87,29,1
9550,622,1,M,White,No degree,None,45-54,4.95,33,1
9551,622,1,M,Asian / Asian British,No degree,None,25-34,5.46,24,1
9552,622,1,M,White,No degree,None,35-44,2.39,25,1
9553,622,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,4.11,35,1
9554,623,1,F,White,No degree,None,25-34,2,32,1
9555,623,1,M,White,No degree,None,35-44,4.37,24,1
9556,623,1,M,White,No degree,None,35-44,1.97,25,1
9557,623,1,F,White,No degree,None,35-44,6.46,18,1
9558,623,1,M,Asian / Asian British,No degree,Intellectual disability,35-44,4.54,26,1
9559,623,1,F,White,No degree,None,35-44,3.68,23,1
9560,623,1,PN,White,No degree,None,25-34,1.91,17,1
9561,623,1,F,White,No degree,None,25-34,5.84,20,1
9562,623,1,M,White,No degree,None,35-44,7.19,23,1
9563,623,1,F,White,Undergrad,None,25-34,5.26,25,1
9564,623,1,M,White,Undergrad,Physical disability,35-44,8.11,24,1
9565,623,1,M,White,No degree,None,45-54,3.59,28,1
9566,623,1,F,White,No degree,None,<25,1.12,26,1
9567,623,1,M,Mixed / Multiple ethnic groups,No degree,None,35-44,4.93,22,1
9568,623,1,F,White,Undergrad,None,45-54,4.66,22,1
9569,623,1,F,White,No degree,None,35-44,1.4,26,1
9570,623,1,F,Black / African / Caribbean / Black British,Undergrad,Autism spectrum disorder,35-44,1.88,25,1
9571,623,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,4.84,22,1
9572,623,1,M,White,No degree,None,25-34,1.77,24,1
9573,623,1,F,White,No degree,None,25-34,3.38,18,1
9574,624,1,F,White,No degree,None,25-34,4.39,34,1
9575,624,1,M,White,No degree,None,35-44,2.8,30,1
9576,624,1,F,White,No degree,None,35-44,6.46,42,1
9577,624,1,M,White,Undergrad,None,35-44,1.35,39,1
9578,624,1,M,White,Undergrad,None,45-54,1.81,31,1
9579,624,1,F,White,No degree,None,45-54,8.15,40,1
9580,624,1,M,White,No degree,None,55-64,7.36,41,1
9581,624,1,M,White,Undergrad,None,45-54,6.05,32,1
9582,624,1,M,White,No degree,None,45-54,7.18,42,1
9583,624,1,M,White,Undergrad,None,45-54,3,37,1
9584,624,1,F,White,No degree,None,35-44,3.57,31,1
9585,624,1,F,White,No degree,None,25-34,4.64,42,1
9586,625,1,F,White,No degree,None,45-54,4.36,33,1
